utc,time,nav_type,latitude,longitude,altitude,speed,heading,ehpe,evpe,hdop,signal_strength_4th
1345841993,Fri Aug 24 21:59:53 2012,0x0214,45.5472556,-122.7349389,156.96,4.519368759,94.5,11.47,1.88,7,27
1345841994,Fri Aug 24 21:59:54 2012,0x0214,45.5472524,-122.7348749,157.12,4.522984254,85.5,12.04,1.88,7,27
1345841995,Fri Aug 24 21:59:55 2012,0x0214,45.547262,-122.7348253,157.28,4.526602641,67.5,11.47,1.88,7,27
1345841996,Fri Aug 24 21:59:56 2012,0x0214,45.5472684,-122.7347789,157.28,4.530223924,79.5,13.28,1.88,7,27
1345841997,Fri Aug 24 21:59:57 2012,0x0214,45.5472748,-122.7347261,157.28,4.533848103,67.5,13.28,1.88,7,27
1345841998,Fri Aug 24 21:59:58 2012,0x0214,45.5472796,-122.7346781,157.28,4.537475181,72,13.28,1.88,7,27
1345841999,Fri Aug 24 21:59:59 2012,0x0214,45.5472812,-122.7346301,157.28,4.541105161,84,13.28,1.88,7,27
1345842000,Fri Aug 24 22:00:00 2012,0x0214,45.5472812,-122.7345789,157.28,4.544738045,93,12.04,1.88,7,27
1345842001,Fri Aug 24 22:00:01 2012,0x0214,45.547278,-122.7345293,157.12,4.548373836,99,12.04,1.88,7,27
1345842002,Fri Aug 24 22:00:02 2012,0x0214,45.5472732,-122.7344813,157.12,4.552012535,99,11.47,1.88,7,27
1345842003,Fri Aug 24 22:00:03 2012,0x0214,45.5472652,-122.7344269,157.12,4.555654145,91.5,12.65,1.88,7,27
1345842004,Fri Aug 24 22:00:04 2012,0x0214,45.5472476,-122.7343709,157.28,4.559298668,117,13.28,1.88,7,27
1345842005,Fri Aug 24 22:00:05 2012,0x0214,45.547214,-122.7343133,157.28,4.562946107,129,13.94,1.88,7,27
1345842006,Fri Aug 24 22:00:06 2012,0x0214,45.547174,-122.7342509,157.12,4.566596464,136.5,13.28,1.88,7,27
1345842007,Fri Aug 24 22:00:07 2012,0x0214,45.5471308,-122.7341965,156.96,4.570249741,148.5,13.28,1.88,7,27
1345842008,Fri Aug 24 22:00:08 2012,0x0214,45.5470844,-122.7341533,156.8,4.573905941,159,10.92,1.88,7,30
1345842009,Fri Aug 24 22:00:09 2012,0x0214,45.5470348,-122.7341181,156.48,4.577565066,165,12.04,1.88,7,30
1345842010,Fri Aug 24 22:00:10 2012,0x0214,45.54699,-122.7340877,156.32,4.581227118,165,11.47,1.88,7,28
1345842011,Fri Aug 24 22:00:11 2012,0x0214,45.5469468,-122.7340669,156.32,4.5848921,175.5,10.92,1.88,7,28
1345842012,Fri Aug 24 22:00:12 2012,0x0214,45.54691,-122.7340557,156.16,4.588560013,186,12.04,1.88,7,33
1345842013,Fri Aug 24 22:00:13 2012,0x0214,45.5468732,-122.7340541,156.16,4.592230861,193.5,13.94,1.88,7,30
1345842014,Fri Aug 24 22:00:14 2012,0x0214,45.54683,-122.7340493,156,4.595904646,180,13.94,1.88,7,28
1345842015,Fri Aug 24 22:00:15 2012,0x0214,45.5467804,-122.7340493,155.84,4.59958137,192,13.94,1.88,7,28
1345842016,Fri Aug 24 22:00:16 2012,0x0214,45.5467372,-122.7340589,155.84,4.603261035,198,13.94,1.88,7,30
1345842017,Fri Aug 24 22:00:17 2012,0x0214,45.5466972,-122.7340765,155.68,4.606943644,207,11.47,1.88,7,30
1345842018,Fri Aug 24 22:00:18 2012,0x0214,45.5466444,-122.7340845,155.52,4.610629198,199.5,12.04,1.88,7,30
1345842019,Fri Aug 24 22:00:19 2012,0x0214,45.5466012,-122.7340909,155.36,4.614317702,205.5,12.04,1.88,7,30
1345842020,Fri Aug 24 22:00:20 2012,0x0214,45.546566,-122.7341005,155.04,4.618009156,202.5,12.04,1.88,7,30
1345842021,Fri Aug 24 22:00:21 2012,0x0214,45.5465196,-122.7341085,155.04,4.621703563,184.5,11.47,1.88,7,30
1345842022,Fri Aug 24 22:00:22 2012,0x0214,45.54647,-122.7341085,155.04,4.625400926,196.5,11.47,1.88,7,30
1345842023,Fri Aug 24 22:00:23 2012,0x0214,45.5464236,-122.7341053,155.04,4.629101247,181.5,12.65,1.79,7,30
1345842024,Fri Aug 24 22:00:24 2012,0x0214,45.5463692,-122.7341037,155.2,4.632804528,189,13.28,1.79,7,30
1345842025,Fri Aug 24 22:00:25 2012,0x0214,45.5463148,-122.7341053,155.2,4.636510772,192,11.47,1.79,7,30
1345842026,Fri Aug 24 22:00:26 2012,0x0214,45.546262,-122.7341005,155.36,4.64021998,184.5,12.04,1.79,7,30
1345842027,Fri Aug 24 22:00:27 2012,0x0214,45.5462124,-122.7340893,155.52,4.643932156,183,12.04,1.79,7,30
1345842028,Fri Aug 24 22:00:28 2012,0x0214,45.546166,-122.7340845,155.52,4.647647302,186,11.47,1.79,7,30
1345842029,Fri Aug 24 22:00:29 2012,0x0214,45.5461308,-122.7340845,155.2,4.65136542,190.5,10.92,1.79,7,30
1345842030,Fri Aug 24 22:00:30 2012,0x0214,45.5460956,-122.7340941,155.2,4.655086512,199.5,10.4,1.79,7,30
1345842031,Fri Aug 24 22:00:31 2012,0x0214,45.5460556,-122.7341005,155.2,4.658810581,192,11.47,1.79,7,30
1345842032,Fri Aug 24 22:00:32 2012,0x0214,45.5460188,-122.7340989,155.04,4.66253763,181.5,10.92,1.79,7,30
1345842033,Fri Aug 24 22:00:33 2012,0x0214,45.5459804,-122.7341053,155.04,4.66626766,198,10.92,1.79,7,30
1345842034,Fri Aug 24 22:00:34 2012,0x0214,45.5459452,-122.7341117,154.88,4.670000674,196.5,10.92,1.79,7,30
1345842035,Fri Aug 24 22:00:35 2012,0x0214,45.5459116,-122.7341197,154.72,4.673736674,199.5,10.92,1.79,7,30
1345842036,Fri Aug 24 22:00:36 2012,0x0214,45.5458716,-122.7341277,154.56,4.677475664,196.5,10.92,1.79,7,30
1345842037,Fri Aug 24 22:00:37 2012,0x0214,45.54583,-122.7341437,154.56,4.681217644,208.5,9.44,1.79,7,30
1345842038,Fri Aug 24 22:00:38 2012,0x0214,45.5457852,-122.7341645,154.56,4.684962618,211.5,10.4,1.79,7,30
1345842039,Fri Aug 24 22:00:39 2012,0x0214,45.5457436,-122.7341917,154.56,4.688710589,213,10.4,1.79,7,30
1345842040,Fri Aug 24 22:00:40 2012,0x0214,45.5457052,-122.7342173,154.56,4.692461557,210,10.92,1.79,7,30
1345842041,Fri Aug 24 22:00:41 2012,0x0214,45.5456652,-122.7342381,154.56,4.696215526,211.5,11.47,1.79,7,30
1345842042,Fri Aug 24 22:00:42 2012,0x0214,45.5456204,-122.7342733,154.56,4.699972499,219,11.47,1.79,7,30
1345842043,Fri Aug 24 22:00:43 2012,0x0214,45.545582,-122.7343101,154.4,4.703732477,220.5,10.4,1.79,7,30
1345842044,Fri Aug 24 22:00:44 2012,0x0214,45.5455516,-122.7343421,154.08,4.707495463,211.5,10.92,1.79,7,30
1345842045,Fri Aug 24 22:00:45 2012,0x0214,45.5455164,-122.7343757,154.08,4.711261459,226.5,10.92,1.79,7,30
1345842046,Fri Aug 24 22:00:46 2012,0x0214,45.5454812,-122.7344141,154.08,4.715030468,226.5,10.92,1.79,7,30
1345842047,Fri Aug 24 22:00:47 2012,0x0214,45.545446,-122.7344509,153.92,4.718802493,219,11.47,1.79,7,30
1345842048,Fri Aug 24 22:00:48 2012,0x0214,45.5454156,-122.7344877,153.6,4.722577535,225,11.47,1.79,7,30
1345842049,Fri Aug 24 22:00:49 2012,0x0214,45.5453836,-122.7345309,153.44,4.726355597,228,10.4,1.79,7,30
1345842050,Fri Aug 24 22:00:50 2012,0x0214,45.5453532,-122.7345709,153.28,4.730136681,226.5,10.4,1.79,7,33
1345842051,Fri Aug 24 22:00:51 2012,0x0214,45.5453292,-122.7346093,152.96,4.73392079,231,10.4,1.79,7,33
1345842052,Fri Aug 24 22:00:52 2012,0x0214,45.5453068,-122.7346541,152.64,4.737707927,232.5,9.91,1.79,7,33
1345842053,Fri Aug 24 22:00:53 2012,0x0214,45.5452812,-122.7346957,152.32,4.741498093,229.5,9.91,1.79,7,33
1345842054,Fri Aug 24 22:00:54 2012,0x0214,45.5452556,-122.7347341,152,4.745291292,228,10.4,1.71,7,33
1345842055,Fri Aug 24 22:00:55 2012,0x0214,45.54523,-122.7347853,151.84,4.749087525,235.5,10.4,1.71,7,33
1345842056,Fri Aug 24 22:00:56 2012,0x0214,45.5451964,-122.7348333,151.68,4.752886795,231,10.4,1.71,7,33
1345842057,Fri Aug 24 22:00:57 2012,0x0214,45.5451628,-122.7348669,151.52,4.756689104,222,9.91,1.71,7,33
1345842058,Fri Aug 24 22:00:58 2012,0x0214,45.545126,-122.7349037,151.68,4.760494456,225,9.91,1.71,7,31
1345842059,Fri Aug 24 22:00:59 2012,0x0214,45.5450956,-122.7349389,151.36,4.764302851,223.5,8.99,1.71,7,31
1345842060,Fri Aug 24 22:01:00 2012,0x0214,45.5450652,-122.7349677,151.36,4.768114294,217.5,9.91,1.71,7,30
1345842061,Fri Aug 24 22:01:01 2012,0x0214,45.54503,-122.7349933,151.36,4.771928785,213,9.91,1.71,7,30
1345842062,Fri Aug 24 22:01:02 2012,0x0214,45.5449932,-122.7350157,151.2,4.775746328,213,9.44,1.71,7,30
1345842063,Fri Aug 24 22:01:03 2012,0x0214,45.5449564,-122.7350349,151.2,4.779566925,205.5,9.91,1.71,7,30
1345842064,Fri Aug 24 22:01:04 2012,0x0214,45.544918,-122.7350509,150.88,4.783390579,208.5,9.91,1.71,7,30
1345842065,Fri Aug 24 22:01:05 2012,0x0214,45.544878,-122.7350685,150.88,4.787217291,204,9.91,1.71,7,30
1345842066,Fri Aug 24 22:01:06 2012,0x0214,45.5448412,-122.7350909,150.72,4.791047065,210,9.91,1.71,7,30
1345842067,Fri Aug 24 22:01:07 2012,0x0214,45.5448076,-122.7351181,150.56,4.794879903,216,9.91,1.71,7,28
1345842068,Fri Aug 24 22:01:08 2012,0x0214,45.5447708,-122.7351421,150.4,4.798715806,205.5,9.91,1.71,7,30
1345842069,Fri Aug 24 22:01:09 2012,0x0214,45.5447324,-122.7351533,150.08,4.802554779,205.5,8.99,1.71,7,30
1345842070,Fri Aug 24 22:01:10 2012,0x0214,45.5446908,-122.7351661,150.08,4.806396823,201,9.91,1.71,7,28
1345842071,Fri Aug 24 22:01:11 2012,0x0214,45.5446476,-122.7351757,149.92,4.81024194,189,10.92,1.71,7,28
1345842072,Fri Aug 24 22:01:12 2012,0x0214,45.5446028,-122.7351773,149.76,4.814090134,184.5,10.4,1.71,7,27
1345842073,Fri Aug 24 22:01:13 2012,0x0214,45.5445612,-122.7351805,149.76,4.817941406,180,9.91,1.71,7,28
1345842074,Fri Aug 24 22:01:14 2012,0x0214,45.5445228,-122.7351805,149.6,4.821795759,187.5,10.4,1.71,7,33
1345842075,Fri Aug 24 22:01:15 2012,0x0214,45.5444812,-122.7351741,149.6,4.825653196,184.5,10.4,1.71,7,30
1345842076,Fri Aug 24 22:01:16 2012,0x0214,45.5444428,-122.7351725,149.6,4.829513718,177,10.4,1.71,7,30
1345842077,Fri Aug 24 22:01:17 2012,0x0214,45.5444188,-122.7351549,149.6,4.833377329,148.5,12.04,1.71,10,31
1345842078,Fri Aug 24 22:01:18 2012,0x0214,45.5443996,-122.7351133,149.6,4.837244031,127.5,13.94,1.79,10,27
1345842079,Fri Aug 24 22:01:19 2012,0x0214,45.5444044,-122.7350701,149.44,4.841113826,100.5,15.37,1.79,10,27
1345842080,Fri Aug 24 22:01:20 2012,0x0214,45.5444284,-122.7350269,149.28,4.844986717,63,16.14,1.79,10,25
1345842081,Fri Aug 24 22:01:21 2012,0x0214,45.5444604,-122.7349949,149.28,4.848862707,51,16.95,1.79,10,25
1345842082,Fri Aug 24 22:01:22 2012,0x0214,45.5444748,-122.7349581,149.28,4.852741797,60,15.37,1.79,10,27
1345842083,Fri Aug 24 22:01:23 2012,0x0214,45.5445084,-122.7349277,149.28,4.85662399,58.5,16.95,1.79,10,27
1345842084,Fri Aug 24 22:01:24 2012,0x0214,45.54455,-122.7349037,149.12,4.86050929,49.5,16.14,1.79,10,27
1345842085,Fri Aug 24 22:01:25 2012,0x0214,45.5445948,-122.7348717,149.12,4.864397697,42,16.95,1.79,10,30
1345842086,Fri Aug 24 22:01:26 2012,0x0214,45.5446492,-122.7348413,149.12,4.868289215,28.5,16.95,1.79,10,24
1345842087,Fri Aug 24 22:01:27 2012,0x0214,45.5447148,-122.7348029,148.96,4.872183847,36,16.95,1.79,10,27
1345842088,Fri Aug 24 22:01:28 2012,0x0214,45.5447564,-122.7347645,148.96,4.876081594,37.5,16.95,1.88,10,27
1345842089,Fri Aug 24 22:01:29 2012,0x0214,45.5448188,-122.7347373,148.96,4.879982459,42,16.95,1.88,10,27
1345842090,Fri Aug 24 22:01:30 2012,0x0214,45.544862,-122.7347005,148.96,4.883886445,46.5,15.37,1.88,10,25
1345842091,Fri Aug 24 22:01:31 2012,0x0214,45.5449084,-122.7346669,148.96,4.887793554,48,15.37,1.88,10,25
1345842092,Fri Aug 24 22:01:32 2012,0x0214,45.5449452,-122.7346301,148.96,4.891703789,52.5,15.37,1.88,10,25
1345842093,Fri Aug 24 22:01:33 2012,0x0214,45.5449692,-122.7345789,149.12,4.895617152,57,16.14,1.88,10,25
1345842094,Fri Aug 24 22:01:34 2012,0x0214,45.5449964,-122.7345277,149.12,4.899533646,69,15.37,1.88,10,27
1345842095,Fri Aug 24 22:01:35 2012,0x0214,45.545014,-122.7344685,149.12,4.903453273,67.5,15.37,1.88,10,25
1345842096,Fri Aug 24 22:01:36 2012,0x0214,45.5450268,-122.7344141,149.12,4.907376035,78,15.37,1.88,10,25
1345842097,Fri Aug 24 22:01:37 2012,0x0214,45.5450236,-122.7343517,149.28,4.911301936,85.5,15.37,1.88,10,27
1345842098,Fri Aug 24 22:01:38 2012,0x0214,45.545022,-122.7342973,149.28,4.915230978,75,15.37,1.88,10,27
1345842099,Fri Aug 24 22:01:39 2012,0x0214,45.5450476,-122.7342541,149.28,4.919163162,52.5,15.37,1.98,10,27
1345842100,Fri Aug 24 22:01:40 2012,0x0214,45.5450716,-122.7342061,149.44,4.923098493,61.5,15.37,1.98,10,27
1345842101,Fri Aug 24 22:01:41 2012,0x0214,45.5450764,-122.7341437,149.44,4.927036972,73.5,15.37,1.98,10,27
1345842102,Fri Aug 24 22:01:42 2012,0x0214,45.545086,-122.7340749,149.44,4.930978601,78,15.37,1.98,10,27
1345842103,Fri Aug 24 22:01:43 2012,0x0214,45.545094,-122.7340029,149.6,4.934923384,81,14.64,1.98,10,27
1345842104,Fri Aug 24 22:01:44 2012,0x0214,45.5451036,-122.7339325,149.6,4.938871323,75,15.37,1.98,10,27
1345842105,Fri Aug 24 22:01:45 2012,0x0214,45.5451196,-122.7338781,149.6,4.94282242,66,15.37,1.98,10,27
1345842106,Fri Aug 24 22:01:46 2012,0x0214,45.545142,-122.7338381,149.76,4.946776678,52.5,15.37,1.98,10,27
1345842107,Fri Aug 24 22:01:47 2012,0x0214,45.5451596,-122.7337997,149.76,4.950734099,51,14.64,1.98,10,27
1345842108,Fri Aug 24 22:01:48 2012,0x0214,45.545174,-122.7337581,149.76,4.954694686,49.5,14.64,1.98,10,27
1345842109,Fri Aug 24 22:01:49 2012,0x0214,45.5451852,-122.7337085,149.92,4.958658442,63,14.64,1.98,10,27
1345842110,Fri Aug 24 22:01:50 2012,0x0214,45.5452076,-122.7336589,149.92,4.962625369,73.5,13.94,1.98,10,28
1345842111,Fri Aug 24 22:01:51 2012,0x0214,45.5452236,-122.7336045,149.92,4.966595469,73.5,13.94,1.98,10,28
1345842112,Fri Aug 24 22:01:52 2012,0x0214,45.5452556,-122.7335501,150.08,4.970568746,60,13.94,1.98,10,27
1345842113,Fri Aug 24 22:01:53 2012,0x0214,45.5452684,-122.7334861,150.08,4.974545201,61.5,13.94,1.98,10,27
1345842114,Fri Aug 24 22:01:54 2012,0x0214,45.5452748,-122.7334237,150.08,4.978524837,69,13.28,1.98,10,27
1345842115,Fri Aug 24 22:01:55 2012,0x0214,45.545278,-122.7333661,150.24,4.982507657,87,15.37,2.08,10,28
1345842116,Fri Aug 24 22:01:56 2012,0x0214,45.5452844,-122.7333181,150.24,4.986493663,84,16.14,2.08,10,27
1345842117,Fri Aug 24 22:01:57 2012,0x0214,45.5452908,-122.7332829,150.24,4.990482858,63,16.95,2.08,10,27
1345842118,Fri Aug 24 22:01:58 2012,0x0214,45.5453228,-122.7332493,150.4,4.994475244,45,14.64,2.08,10,27
1345842119,Fri Aug 24 22:01:59 2012,0x0214,45.5453596,-122.7332109,150.4,4.998470824,39,14.64,2.08,10,27
1345842120,Fri Aug 24 22:02:00 2012,0x0214,45.5453948,-122.7331725,150.4,5.002469601,40.5,14.64,2.08,10,27
1345842121,Fri Aug 24 22:02:01 2012,0x0214,45.5454284,-122.7331437,150.56,5.006471577,46.5,16.14,2.08,10,25
1345842122,Fri Aug 24 22:02:02 2012,0x0214,45.545462,-122.7331117,150.56,5.010476754,48,16.95,2.08,10,22
1345842123,Fri Aug 24 22:02:03 2012,0x0214,45.5455068,-122.7330909,150.56,5.014485135,28.5,17.8,2.08,10,24
1345842124,Fri Aug 24 22:02:04 2012,0x0214,45.545558,-122.7330733,150.56,5.018496723,30,16.95,2.08,10,24
1345842125,Fri Aug 24 22:02:05 2012,0x0214,45.5456108,-122.7330461,150.72,5.022511521,33,16.95,2.08,10,24
1345842126,Fri Aug 24 22:02:06 2012,0x0214,45.5456524,-122.7330141,150.72,5.02652953,28.5,17.8,2.08,10,24
1345842127,Fri Aug 24 22:02:07 2012,0x0214,45.5456844,-122.7329837,150.72,5.030550754,28.5,17.8,2.08,10,24
1345842128,Fri Aug 24 22:02:08 2012,0x0214,45.5457292,-122.7329661,150.72,5.034575194,30,17.8,2.08,10,24
1345842129,Fri Aug 24 22:02:09 2012,0x0214,45.5457788,-122.7329533,150.72,5.038602854,19.5,18.69,2.08,10,24
1345842130,Fri Aug 24 22:02:10 2012,0x0214,45.545806,-122.7329213,150.88,5.042633737,36,17.8,2.08,10,24
1345842131,Fri Aug 24 22:02:11 2012,0x0214,45.5458412,-122.7328861,150.88,5.046667844,42,17.8,2.08,10,25
1345842132,Fri Aug 24 22:02:12 2012,0x0214,45.54587,-122.7328397,150.88,5.050705178,55.5,16.95,2.08,10,27
1345842133,Fri Aug 24 22:02:13 2012,0x0214,45.5458908,-122.7327869,150.88,5.054745742,63,18.69,2.08,10,27
1345842134,Fri Aug 24 22:02:14 2012,0x0214,45.5459132,-122.7327373,151.04,5.058789539,64.5,18.69,2.08,10,27
1345842135,Fri Aug 24 22:02:15 2012,0x0214,45.545934,-122.7326877,151.04,5.06283657,66,18.69,2.08,10,27
1345842136,Fri Aug 24 22:02:16 2012,0x0214,45.5459628,-122.7326445,151.04,5.066886839,55.5,17.8,2.08,10,27
1345842137,Fri Aug 24 22:02:17 2012,0x0214,45.5459836,-122.7325933,151.04,5.070940349,63,17.8,2.08,10,27
1345842138,Fri Aug 24 22:02:18 2012,0x0214,45.5460156,-122.7325437,151.2,5.074997101,52.5,16.95,2.18,10,27
1345842139,Fri Aug 24 22:02:19 2012,0x0214,45.5460588,-122.7324973,151.2,5.079057099,46.5,15.37,2.18,10,27
1345842140,Fri Aug 24 22:02:20 2012,0x0214,45.5460892,-122.7324557,151.2,5.083120345,52.5,14.64,2.18,10,27
1345842141,Fri Aug 24 22:02:21 2012,0x0214,45.5461212,-122.7324173,151.2,5.087186841,46.5,14.64,2.18,10,27
1345842142,Fri Aug 24 22:02:22 2012,0x0214,45.5461532,-122.7323773,151.36,5.09125659,51,14.64,2.18,10,27
1345842143,Fri Aug 24 22:02:23 2012,0x0214,45.5461836,-122.7323341,151.36,5.095329596,58.5,13.94,2.18,10,27
1345842144,Fri Aug 24 22:02:24 2012,0x0214,45.5462012,-122.7322733,151.36,5.099405859,60,13.28,2.18,10,27
1345842145,Fri Aug 24 22:02:25 2012,0x0214,45.5462284,-122.7322205,151.36,5.103485384,58.5,13.94,2.18,10,27
1345842146,Fri Aug 24 22:02:26 2012,0x0214,45.5462428,-122.7321565,151.52,5.107568172,70.5,13.94,2.18,10,27
1345842147,Fri Aug 24 22:02:27 2012,0x0214,45.5462508,-122.7320877,151.52,5.111654227,84,15.37,2.18,10,27
1345842148,Fri Aug 24 22:02:28 2012,0x0214,45.5462684,-122.7320317,151.52,5.11574355,75,14.64,2.18,10,27
1345842149,Fri Aug 24 22:02:29 2012,0x0214,45.5462716,-122.7319709,151.68,5.119836145,72,14.64,2.18,10,27
1345842150,Fri Aug 24 22:02:30 2012,0x0214,45.5462748,-122.7319181,151.68,5.123932014,76.5,16.95,2.18,10,27
1345842151,Fri Aug 24 22:02:31 2012,0x0214,45.5462876,-122.7318685,151.68,5.12803116,81,16.14,2.18,10,27
1345842152,Fri Aug 24 22:02:32 2012,0x0214,45.5463164,-122.7318221,151.68,5.132133584,76.5,15.37,2.18,10,27
1345842153,Fri Aug 24 22:02:33 2012,0x0214,45.5463308,-122.7317597,151.84,5.136239291,72,14.64,2.18,10,27
1345842154,Fri Aug 24 22:02:34 2012,0x0214,45.5463276,-122.7316925,151.84,5.140348283,88.5,14.64,2.18,10,27
1345842155,Fri Aug 24 22:02:35 2012,0x0214,45.5463372,-122.7316397,151.84,5.144460561,78,15.37,2.18,10,28
1345842156,Fri Aug 24 22:02:36 2012,0x0214,45.54635,-122.7315821,152,5.14857613,69,15.37,2.18,10,27
1345842157,Fri Aug 24 22:02:37 2012,0x0214,45.5463532,-122.7315245,152,5.152694991,87,15.37,2.18,10,28
1345842158,Fri Aug 24 22:02:38 2012,0x0214,45.5463564,-122.7314621,152,5.156817147,78,13.94,2.18,10,28
1345842159,Fri Aug 24 22:02:39 2012,0x0214,45.5463612,-122.7314013,152,5.1609426,82.5,13.94,2.18,10,28
1345842160,Fri Aug 24 22:02:40 2012,0x0214,45.5463676,-122.7313437,152.16,5.165071355,78,12.04,2.18,10,28
1345842161,Fri Aug 24 22:02:41 2012,0x0214,45.5463692,-122.7312861,152.16,5.169203412,85.5,13.28,2.18,10,28
1345842162,Fri Aug 24 22:02:42 2012,0x0214,45.5463676,-122.7312205,152.32,5.173338774,76.5,12.65,2.18,10,28
1345842163,Fri Aug 24 22:02:43 2012,0x0214,45.5463756,-122.7311597,152.32,5.177477445,72,12.65,2.18,10,28
1345842164,Fri Aug 24 22:02:44 2012,0x0214,45.5463788,-122.7310973,152.32,5.181619427,75,13.94,2.18,10,28
1345842165,Fri Aug 24 22:02:45 2012,0x0214,45.546374,-122.7310397,152.32,5.185764723,90,14.64,2.18,10,27
1345842166,Fri Aug 24 22:02:46 2012,0x0214,45.5463708,-122.7309869,152.48,5.189913335,88.5,14.64,2.18,10,27
1345842167,Fri Aug 24 22:02:47 2012,0x0214,45.5463724,-122.7309405,152.48,5.194065265,81,14.64,2.18,10,27
1345842168,Fri Aug 24 22:02:48 2012,0x0214,45.546366,-122.7308797,152.48,5.198220518,99,13.94,2.18,10,27
1345842169,Fri Aug 24 22:02:49 2012,0x0214,45.5463628,-122.7308221,152.48,5.202379094,76.5,13.94,2.18,10,27
1345842170,Fri Aug 24 22:02:50 2012,0x0214,45.5463628,-122.7307677,152.64,5.206540997,61.5,13.28,2.18,10,27
1345842171,Fri Aug 24 22:02:51 2012,0x0214,45.546382,-122.7307293,152.64,5.21070623,51,13.94,2.18,10,27
1345842172,Fri Aug 24 22:02:52 2012,0x0214,45.5464028,-122.7306781,152.64,5.214874795,64.5,16.95,2.18,10,27
1345842173,Fri Aug 24 22:02:53 2012,0x0214,45.5464332,-122.7306301,152.64,5.219046695,57,16.95,2.29,10,27
1345842174,Fri Aug 24 22:02:54 2012,0x0214,45.546478,-122.7305933,152.64,5.223221932,42,15.37,2.29,10,27
1345842175,Fri Aug 24 22:02:55 2012,0x0214,45.5465212,-122.7305645,152.64,5.22740051,37.5,15.37,2.29,10,25
1345842176,Fri Aug 24 22:02:56 2012,0x0214,45.546574,-122.7305405,152.64,5.23158243,31.5,16.95,2.29,10,25
1345842177,Fri Aug 24 22:02:57 2012,0x0214,45.546622,-122.7305277,152.64,5.235767696,18,17.8,2.29,10,25
1345842178,Fri Aug 24 22:02:58 2012,0x0214,45.5466652,-122.7305053,152.8,5.23995631,27,19.62,2.29,10,25
1345842179,Fri Aug 24 22:02:59 2012,0x0214,45.546718,-122.7304861,152.8,5.244148275,27,16.95,2.29,10,25
1345842180,Fri Aug 24 22:03:00 2012,0x0214,45.5467628,-122.7304557,152.8,5.248343594,27,18.69,2.29,10,25
1345842181,Fri Aug 24 22:03:01 2012,0x0214,45.546798,-122.7304157,152.8,5.252542269,42,18.69,2.29,10,25
1345842182,Fri Aug 24 22:03:02 2012,0x0214,45.5468316,-122.7303725,152.8,5.256744303,48,17.8,2.29,10,25
1345842183,Fri Aug 24 22:03:03 2012,0x0214,45.5468508,-122.7303165,152.8,5.260949698,48,17.8,2.29,10,25
1345842184,Fri Aug 24 22:03:04 2012,0x0214,45.5468524,-122.7302461,152.8,5.265158458,69,17.8,2.29,10,25
1345842185,Fri Aug 24 22:03:05 2012,0x0214,45.5468476,-122.7301677,152.8,5.269370585,76.5,16.95,2.29,10,25
1345842186,Fri Aug 24 22:03:06 2012,0x0214,45.5468172,-122.7300797,152.96,5.273586081,78,15.37,2.29,10,25
1345842187,Fri Aug 24 22:03:07 2012,0x0214,45.5468012,-122.7300157,152.96,5.27780495,96,14.64,2.29,10,30
1345842188,Fri Aug 24 22:03:08 2012,0x0214,45.5467708,-122.7299453,152.96,5.282027194,112.5,15.37,2.29,10,28
1345842189,Fri Aug 24 22:03:09 2012,0x0214,45.5467324,-122.7298701,152.96,5.286252816,118.5,13.94,2.29,10,28
1345842190,Fri Aug 24 22:03:10 2012,0x0214,45.5467084,-122.7298093,153.12,5.290481818,123,13.28,2.29,10,27
1345842191,Fri Aug 24 22:03:11 2012,0x0214,45.5466764,-122.7297501,153.12,5.294714203,127.5,13.28,2.29,10,27
1345842192,Fri Aug 24 22:03:12 2012,0x0214,45.5466476,-122.7296973,153.12,5.298949975,136.5,13.28,2.29,10,27
1345842193,Fri Aug 24 22:03:13 2012,0x0214,45.5466252,-122.7296477,153.12,5.303189135,123,13.94,2.29,10,27
1345842194,Fri Aug 24 22:03:14 2012,0x0214,45.5466268,-122.7295917,153.12,5.307431686,96,14.64,2.29,10,27
1345842195,Fri Aug 24 22:03:15 2012,0x0214,45.5466396,-122.7295245,153.28,5.311677631,87,15.37,2.29,10,27
1345842196,Fri Aug 24 22:03:16 2012,0x0214,45.5466636,-122.7294717,153.28,5.315926973,84,15.37,2.29,10,27
1345842197,Fri Aug 24 22:03:17 2012,0x0214,45.5466716,-122.7294061,153.28,5.320179715,85.5,15.37,2.29,10,27
1345842198,Fri Aug 24 22:03:18 2012,0x0214,45.5466876,-122.7293469,153.28,5.324435859,85.5,15.37,2.29,10,30
1345842199,Fri Aug 24 22:03:19 2012,0x0214,45.5466924,-122.7292845,153.28,5.328695407,99,15.37,2.29,10,30
1345842200,Fri Aug 24 22:03:20 2012,0x0214,45.5466908,-122.7292301,153.44,5.332958364,97.5,14.64,2.29,10,30
1345842201,Fri Aug 24 22:03:21 2012,0x0214,45.5466844,-122.7291645,153.44,5.33722473,108,13.94,2.29,10,30
1345842202,Fri Aug 24 22:03:22 2012,0x0214,45.5466732,-122.7290973,153.44,5.34149451,93,13.94,2.29,10,24
1345842203,Fri Aug 24 22:03:23 2012,0x0214,45.5466604,-122.7290333,153.44,5.345767706,111,13.94,2.29,10,24
1345842204,Fri Aug 24 22:03:24 2012,0x0214,45.5466396,-122.7289725,153.44,5.35004432,120,13.28,2.29,10,25
