utc,time,nav_type,latitude,longitude,altitude,speed,heading,ehpe,evpe,hdop,signal_strength_4th
1345841827,Fri Aug 24 21:57:07 2012,0x0214,45.5506844,-122.7359917,154.88,3.24,151.5,12.65,1.55,7,27
1345841828,Fri Aug 24 21:57:08 2012,0x0214,45.5506556,-122.7359453,154.72,3.02,141,11.47,1.55,7,27
1345841829,Fri Aug 24 21:57:09 2012,0x0214,45.5506268,-122.7358957,154.72,3.41,136.5,11.47,1.55,7,27
1345841830,Fri Aug 24 21:57:10 2012,0x0214,45.5505964,-122.7358477,154.88,3.84,147,11.47,1.55,7,27
1345841831,Fri Aug 24 21:57:11 2012,0x0214,45.5505708,-122.7358013,154.88,3.21,138,12.04,1.55,7,27
1345841832,Fri Aug 24 21:57:12 2012,0x0214,45.5505484,-122.7357629,154.88,2.24,136.5,12.04,1.55,7,27
1345841833,Fri Aug 24 21:57:13 2012,0x0214,45.550518,-122.7357213,154.88,3.21,142.5,12.04,1.55,7,27
1345841834,Fri Aug 24 21:57:14 2012,0x0214,45.5504876,-122.7356797,154.72,3.65,136.5,11.47,1.55,7,27
1345841835,Fri Aug 24 21:57:15 2012,0x0214,45.5504556,-122.7356317,154.88,3.92,147,12.04,1.55,7,27
1345841836,Fri Aug 24 21:57:16 2012,0x0214,45.5504236,-122.7355853,154.72,3.24,145.5,11.47,1.55,7,27
1345841837,Fri Aug 24 21:57:17 2012,0x0214,45.5503948,-122.7355405,154.72,3.21,133.5,11.47,1.55,7,27
1345841838,Fri Aug 24 21:57:18 2012,0x0214,45.5503644,-122.7354861,154.56,3.55,135,11.47,1.55,7,27
1345841839,Fri Aug 24 21:57:19 2012,0x0214,45.5503324,-122.7354429,154.4,3.02,142.5,11.47,1.55,7,27
1345841840,Fri Aug 24 21:57:20 2012,0x0214,45.5502972,-122.7353933,154.4,4.12,142.5,10.92,1.55,7,27
1345841841,Fri Aug 24 21:57:21 2012,0x0214,45.5502588,-122.7353597,154.24,3.8,162,10.92,1.55,7,27
1345841842,Fri Aug 24 21:57:22 2012,0x0214,45.5502188,-122.7353341,154.08,3.96,175.5,9.91,1.55,7,27
1345841843,Fri Aug 24 21:57:23 2012,0x0214,45.5501756,-122.7353293,153.76,4.04,192,11.47,1.55,7,27
1345841844,Fri Aug 24 21:57:24 2012,0x0214,45.5501356,-122.7353341,153.76,4.04,198,10.92,1.55,7,27
1345841845,Fri Aug 24 21:57:25 2012,0x0214,45.5500956,-122.7353453,153.6,3.58,193.5,12.04,1.55,7,27
1345841846,Fri Aug 24 21:57:26 2012,0x0214,45.5500604,-122.7353661,153.6,2.93,192,12.65,1.55,7,27
1345841847,Fri Aug 24 21:57:27 2012,0x0214,45.55003,-122.7353869,153.6,2.79,213,11.47,1.55,7,27
1345841848,Fri Aug 24 21:57:28 2012,0x0214,45.5499996,-122.7354205,153.6,3.58,220.5,11.47,1.55,7,30
1345841849,Fri Aug 24 21:57:29 2012,0x0214,45.5499692,-122.7354557,153.76,4.5,213,10.92,1.55,7,30
1345841850,Fri Aug 24 21:57:30 2012,0x0214,45.549926,-122.7354925,153.92,4.46,213,10.4,1.62,7,31
1345841851,Fri Aug 24 21:57:31 2012,0x0214,45.5498892,-122.7355197,153.92,4.16,202.5,10.92,1.62,7,36
1345841852,Fri Aug 24 21:57:32 2012,0x0214,45.5498508,-122.7355277,153.92,3.76,183,10.92,1.62,7,34
1345841853,Fri Aug 24 21:57:33 2012,0x0214,45.549814,-122.7355181,154.08,3.73,166.5,10.4,1.62,7,34
1345841854,Fri Aug 24 21:57:34 2012,0x0214,45.5497868,-122.7354909,153.92,3.24,148.5,12.65,1.62,7,31
1345841855,Fri Aug 24 21:57:35 2012,0x0214,45.5497644,-122.7354525,153.76,2.53,142.5,13.28,1.62,7,28
1345841856,Fri Aug 24 21:57:36 2012,0x0214,45.549742,-122.7354141,153.6,2.79,139.5,13.28,1.62,7,28
1345841857,Fri Aug 24 21:57:37 2012,0x0214,45.5497244,-122.7353805,153.6,3.21,133.5,13.28,1.62,7,27
1345841858,Fri Aug 24 21:57:38 2012,0x0214,45.54971,-122.7353357,153.6,3.51,115.5,11.47,1.62,7,27
1345841859,Fri Aug 24 21:57:39 2012,0x0214,45.5497132,-122.7352909,153.76,2.85,93,12.04,1.62,7,27
1345841860,Fri Aug 24 21:57:40 2012,0x0214,45.5497324,-122.7352493,153.76,2.53,64.5,12.04,1.62,7,27
1345841861,Fri Aug 24 21:57:41 2012,0x0214,45.54975,-122.7352029,153.92,2.24,64.5,12.04,1.62,7,27
1345841862,Fri Aug 24 21:57:42 2012,0x0214,45.5497612,-122.7351565,153.92,2.45,79.5,12.65,1.62,7,27
1345841863,Fri Aug 24 21:57:43 2012,0x0214,45.5497724,-122.7351149,153.92,2.6,82.5,12.04,1.62,7,27
1345841864,Fri Aug 24 21:57:44 2012,0x0214,45.5497724,-122.7350685,153.92,2.6,100.5,12.65,1.62,7,27
1345841865,Fri Aug 24 21:57:45 2012,0x0214,45.5497772,-122.7350205,153.92,2.71,82.5,12.65,1.62,7,27
1345841866,Fri Aug 24 21:57:46 2012,0x0214,45.5497772,-122.7349677,153.92,2.82,102,12.65,1.62,7,27
1345841867,Fri Aug 24 21:57:47 2012,0x0214,45.549782,-122.7349245,154.08,2.99,79.5,12.04,1.62,7,27
1345841868,Fri Aug 24 21:57:48 2012,0x0214,45.5497884,-122.7348733,154.24,2.93,81,13.94,1.62,7,27
1345841869,Fri Aug 24 21:57:49 2012,0x0214,45.5497804,-122.7348157,154.4,3.41,94.5,12.65,1.62,7,27
1345841870,Fri Aug 24 21:57:50 2012,0x0214,45.5497756,-122.7347581,154.4,3.58,94.5,12.65,1.62,7,27
1345841871,Fri Aug 24 21:57:51 2012,0x0214,45.5497644,-122.7346973,154.56,3.8,102,10.92,1.62,7,27
1345841872,Fri Aug 24 21:57:52 2012,0x0214,45.5497708,-122.7346301,154.56,3.48,88.5,8.15,1.71,7,27
1345841873,Fri Aug 24 21:57:53 2012,0x0214,45.5497788,-122.7345773,154.72,3.37,87,12.04,1.71,7,27
1345841874,Fri Aug 24 21:57:54 2012,0x0214,45.5497724,-122.7345181,155.04,3.88,103.5,12.65,1.71,7,27
1345841875,Fri Aug 24 21:57:55 2012,0x0214,45.5497628,-122.7344685,155.04,3.05,108,10.92,1.71,7,27
1345841876,Fri Aug 24 21:57:56 2012,0x0214,45.5497532,-122.7344173,155.2,3.24,109.5,10.92,1.71,7,27
1345841877,Fri Aug 24 21:57:57 2012,0x0214,45.549742,-122.7343677,155.36,2.09,111,10.92,1.71,7,27
1345841878,Fri Aug 24 21:57:58 2012,0x0214,45.549726,-122.7343149,155.36,2.63,117,11.47,1.71,7,27
1345841879,Fri Aug 24 21:57:59 2012,0x0214,45.549702,-122.7342637,155.36,2.82,132,10.92,1.71,7,27
1345841880,Fri Aug 24 21:58:00 2012,0x0214,45.5496844,-122.7342125,155.52,3.27,121.5,10.92,1.71,7,27
1345841881,Fri Aug 24 21:58:01 2012,0x0214,45.5496588,-122.7341581,155.52,3.96,132,11.47,1.71,7,27
1345841882,Fri Aug 24 21:58:02 2012,0x0214,45.5496316,-122.7341085,155.68,3.65,133.5,10.92,1.71,7,27
1345841883,Fri Aug 24 21:58:03 2012,0x0214,45.5496108,-122.7340557,155.68,3.65,126,12.65,1.71,7,27
1345841884,Fri Aug 24 21:58:04 2012,0x0214,45.54959,-122.7340077,156,3.65,127.5,11.47,1.71,7,27
1345841885,Fri Aug 24 21:58:05 2012,0x0214,45.549574,-122.7339613,156.16,2.9,126,11.47,1.71,7,27
1345841886,Fri Aug 24 21:58:06 2012,0x0214,45.5495532,-122.7339117,156.32,2.82,136.5,12.04,1.71,7,27
1345841887,Fri Aug 24 21:58:07 2012,0x0214,45.5495292,-122.7338653,156.32,2.71,135,12.65,1.71,7,27
1345841888,Fri Aug 24 21:58:08 2012,0x0214,45.5495052,-122.7338237,156.32,1.58,127.5,11.47,1.71,7,27
1345841889,Fri Aug 24 21:58:09 2012,0x0214,45.5494796,-122.7337821,156.16,2.29,145.5,12.04,1.71,7,28
1345841890,Fri Aug 24 21:58:10 2012,0x0214,45.5494492,-122.7337453,156,3.11,154.5,11.47,1.71,7,30
1345841891,Fri Aug 24 21:58:11 2012,0x0214,45.5494204,-122.7336989,155.84,2.68,145.5,12.04,1.71,7,30
1345841892,Fri Aug 24 21:58:12 2012,0x0214,45.5493852,-122.7336605,155.52,3.02,157.5,11.47,1.71,7,28
1345841893,Fri Aug 24 21:58:13 2012,0x0214,45.5493468,-122.7336269,155.52,4,163.5,10.4,1.71,7,27
1345841894,Fri Aug 24 21:58:14 2012,0x0214,45.549302,-122.7335981,155.36,4.28,169.5,10.92,1.71,7,27
1345841895,Fri Aug 24 21:58:15 2012,0x0214,45.5492604,-122.7335661,155.36,4.12,163.5,10.92,1.71,7,27
1345841896,Fri Aug 24 21:58:16 2012,0x0214,45.5492204,-122.7335309,155.2,4.12,159,10.92,1.71,7,27
1345841897,Fri Aug 24 21:58:17 2012,0x0214,45.549182,-122.7334925,155.2,3.55,159,10.92,1.71,7,27
1345841898,Fri Aug 24 21:58:18 2012,0x0214,45.5491372,-122.7334477,155.04,4.24,160.5,11.47,1.71,7,27
1345841899,Fri Aug 24 21:58:19 2012,0x0214,45.5490908,-122.7334109,154.88,4.55,169.5,12.04,1.71,7,27
1345841900,Fri Aug 24 21:58:20 2012,0x0214,45.5490428,-122.7333917,154.88,4.33,181.5,12.04,1.71,7,27
1345841901,Fri Aug 24 21:58:21 2012,0x0214,45.5489948,-122.7333741,154.72,4.88,181.5,12.04,1.71,7,27
1345841902,Fri Aug 24 21:58:22 2012,0x0214,45.54895,-122.7333517,154.88,4.37,175.5,12.65,1.71,7,27
1345841903,Fri Aug 24 21:58:23 2012,0x0214,45.54891,-122.7333373,154.88,3.55,175.5,12.65,1.71,7,27
1345841904,Fri Aug 24 21:58:24 2012,0x0214,45.5488684,-122.7333181,154.72,4.04,175.5,12.65,1.71,7,27
1345841905,Fri Aug 24 21:58:25 2012,0x0214,45.5488252,-122.7333037,154.56,3.69,183,12.04,1.71,7,27
1345841906,Fri Aug 24 21:58:26 2012,0x0214,45.548782,-122.7332925,154.4,3.88,181.5,12.04,1.71,7,27
1345841907,Fri Aug 24 21:58:27 2012,0x0214,45.5487452,-122.7332797,154.4,3.55,168,10.4,1.71,7,27
1345841908,Fri Aug 24 21:58:28 2012,0x0214,45.5487036,-122.7332541,154.24,4.24,166.5,10.92,1.71,7,27
1345841909,Fri Aug 24 21:58:29 2012,0x0214,45.548662,-122.7332205,154.24,4.08,156,10.92,1.71,7,27
1345841910,Fri Aug 24 21:58:30 2012,0x0214,45.5486236,-122.7331805,154.08,3.76,150,11.47,1.71,7,27
1345841911,Fri Aug 24 21:58:31 2012,0x0214,45.548598,-122.7331485,154.24,2.99,150,11.47,1.71,7,27
1345841912,Fri Aug 24 21:58:32 2012,0x0214,45.548574,-122.7331085,154.24,3.02,142.5,10.92,1.71,7,27
1345841913,Fri Aug 24 21:58:33 2012,0x0214,45.5485452,-122.7330573,154.24,4.04,139.5,12.04,1.71,7,27
1345841914,Fri Aug 24 21:58:34 2012,0x0214,45.5485132,-122.7330221,154.24,3.62,150,12.04,1.71,7,27
1345841915,Fri Aug 24 21:58:35 2012,0x0214,45.5484844,-122.7329853,154.24,3.51,145.5,12.04,1.71,7,27
1345841916,Fri Aug 24 21:58:36 2012,0x0214,45.5484476,-122.7329469,154.24,4.08,156,12.04,1.71,7,27
1345841917,Fri Aug 24 21:58:37 2012,0x0214,45.548406,-122.7329085,154.08,4.37,159,12.65,1.71,7,27
1345841918,Fri Aug 24 21:58:38 2012,0x0214,45.5483628,-122.7328829,153.76,4.5,168,10.92,1.71,7,27
1345841919,Fri Aug 24 21:58:39 2012,0x0214,45.5483196,-122.7328685,153.6,4.2,172.5,11.47,1.71,7,27
1345841920,Fri Aug 24 21:58:40 2012,0x0214,45.548278,-122.7328701,153.6,4.08,183,10.4,1.71,7,27
1345841921,Fri Aug 24 21:58:41 2012,0x0214,45.5482396,-122.7328813,153.44,3.73,202.5,10.92,1.71,7,34
1345841922,Fri Aug 24 21:58:42 2012,0x0214,45.5482076,-122.7329245,153.28,4.28,223.5,12.04,1.71,7,31
1345841923,Fri Aug 24 21:58:43 2012,0x0214,45.5481756,-122.7329741,153.44,4.41,231,10.92,1.71,7,31
1345841924,Fri Aug 24 21:58:44 2012,0x0214,45.5481548,-122.7330189,153.44,3.48,240,11.47,1.71,7,31
1345841925,Fri Aug 24 21:58:45 2012,0x0214,45.5481372,-122.7330717,153.44,3.34,255,12.04,1.71,7,33
1345841926,Fri Aug 24 21:58:46 2012,0x0214,45.5481164,-122.7331341,153.6,3.73,252,11.47,1.71,7,33
1345841927,Fri Aug 24 21:58:47 2012,0x0214,45.5480988,-122.7331981,153.6,3.65,252,12.04,1.71,7,33
1345841928,Fri Aug 24 21:58:48 2012,0x0214,45.5480876,-122.7332605,153.76,3.88,268.5,12.04,1.71,7,33
1345841929,Fri Aug 24 21:58:49 2012,0x0214,45.5480828,-122.7333165,153.76,3.58,264,11.47,1.71,7,33
1345841930,Fri Aug 24 21:58:50 2012,0x0214,45.5480764,-122.7333789,153.76,4.33,276,11.47,1.71,7,31
1345841931,Fri Aug 24 21:58:51 2012,0x0214,45.5480684,-122.7334381,153.92,3.51,270,12.04,1.71,7,30
1345841932,Fri Aug 24 21:58:52 2012,0x0214,45.5480636,-122.7334925,154.08,3.84,264,12.04,1.71,7,30
1345841933,Fri Aug 24 21:58:53 2012,0x0214,45.5480508,-122.7335597,154.08,4.73,261,10.92,1.71,7,30
1345841934,Fri Aug 24 21:58:54 2012,0x0214,45.548038,-122.7336349,154.24,5.5,261,10.92,1.71,7,36
1345841935,Fri Aug 24 21:58:55 2012,0x0214,45.5480268,-122.7337021,154.24,4.55,256.5,11.47,1.71,7,36
1345841936,Fri Aug 24 21:58:56 2012,0x0214,45.5480252,-122.7337549,154.4,3.76,262.5,10.92,1.71,7,34
1345841937,Fri Aug 24 21:58:57 2012,0x0214,45.54803,-122.7338013,154.4,3.37,276,11.47,1.71,7,33
1345841938,Fri Aug 24 21:58:58 2012,0x0214,45.5480348,-122.7338509,154.24,2.85,288,12.04,1.71,7,30
1345841939,Fri Aug 24 21:58:59 2012,0x0214,45.5480428,-122.7338877,154.4,2.68,298.5,12.04,1.71,7,30
1345841940,Fri Aug 24 21:59:00 2012,0x0214,45.5480444,-122.7339421,154.56,3.21,292.5,10.92,1.79,7,30
1345841941,Fri Aug 24 21:59:01 2012,0x0214,45.5480508,-122.7339917,154.56,3.21,294,9.91,1.79,7,33
1345841942,Fri Aug 24 21:59:02 2012,0x0214,45.5480572,-122.7340429,154.72,3.55,283.5,10.4,1.79,7,33
1345841943,Fri Aug 24 21:59:03 2012,0x0214,45.5480556,-122.7340989,154.72,3.18,280.5,10.4,1.79,7,33
1345841944,Fri Aug 24 21:59:04 2012,0x0214,45.5480524,-122.7341597,154.72,4.2,270,10.92,1.79,7,33
1345841945,Fri Aug 24 21:59:05 2012,0x0214,45.5480396,-122.7342221,154.72,3.84,259.5,11.47,1.79,7,33
1345841946,Fri Aug 24 21:59:06 2012,0x0214,45.5480284,-122.7342669,154.88,2.71,250.5,10.4,1.79,7,33
1345841947,Fri Aug 24 21:59:07 2012,0x0214,45.548014,-122.7343005,154.88,2.96,238.5,10.4,1.79,7,33
1345841948,Fri Aug 24 21:59:08 2012,0x0214,45.5479996,-122.7343325,154.72,3.62,229.5,9.91,1.79,7,33
1345841949,Fri Aug 24 21:59:09 2012,0x0214,45.5479772,-122.7343597,154.56,2.79,222,10.4,1.79,7,33
1345841950,Fri Aug 24 21:59:10 2012,0x0214,45.54795,-122.7343917,154.56,3.51,223.5,11.47,1.79,7,33
1345841951,Fri Aug 24 21:59:11 2012,0x0214,45.5479164,-122.7344285,154.72,4.41,220.5,10.92,1.79,7,31
1345841952,Fri Aug 24 21:59:12 2012,0x0214,45.5478924,-122.7344669,154.56,3.55,232.5,10.92,1.79,7,31
1345841953,Fri Aug 24 21:59:13 2012,0x0214,45.5478732,-122.7345037,154.56,2.96,243,10.4,1.79,7,33
1345841954,Fri Aug 24 21:59:14 2012,0x0214,45.5478508,-122.7345437,154.56,3.21,235.5,10.92,1.79,7,33
1345841955,Fri Aug 24 21:59:15 2012,0x0214,45.5478252,-122.7345805,154.4,3.48,234,9.44,1.79,7,33
1345841956,Fri Aug 24 21:59:16 2012,0x0214,45.5477964,-122.7346173,154.4,3.18,237,10.92,1.79,7,34
1345841957,Fri Aug 24 21:59:17 2012,0x0214,45.5477804,-122.7346509,154.4,3.27,249,10.92,1.79,7,30
1345841958,Fri Aug 24 21:59:18 2012,0x0214,45.5477564,-122.7346989,154.4,3.84,241.5,10.4,1.79,7,30
1345841959,Fri Aug 24 21:59:19 2012,0x0214,45.5477356,-122.7347469,154.24,4.28,240,9.44,1.79,7,30
1345841960,Fri Aug 24 21:59:20 2012,0x0214,45.54771,-122.7347933,154.24,3.92,235.5,9.44,1.79,7,33
1345841961,Fri Aug 24 21:59:21 2012,0x0214,45.5476844,-122.7348397,154.4,3.8,234,9.44,1.79,7,36
1345841962,Fri Aug 24 21:59:22 2012,0x0214,45.5476588,-122.7348909,154.4,4.41,243,9.44,1.79,7,33
1345841963,Fri Aug 24 21:59:23 2012,0x0214,45.5476396,-122.7349469,154.4,4.08,250.5,9.44,1.79,7,33
1345841964,Fri Aug 24 21:59:24 2012,0x0214,45.547622,-122.7350013,154.4,3.92,258,9.91,1.79,7,33
1345841965,Fri Aug 24 21:59:25 2012,0x0214,45.5476028,-122.7350525,154.56,3.76,247.5,9.91,1.79,7,30
1345841966,Fri Aug 24 21:59:26 2012,0x0214,45.5475868,-122.7350989,154.56,3.58,247.5,9.91,1.79,7,30
1345841967,Fri Aug 24 21:59:27 2012,0x0214,45.5475724,-122.7351421,154.72,3.51,249,9.91,1.79,7,30
1345841968,Fri Aug 24 21:59:28 2012,0x0214,45.54755,-122.7351885,154.88,4.2,235.5,10.4,1.79,7,30
1345841969,Fri Aug 24 21:59:29 2012,0x0214,45.547534,-122.7352333,155.04,3.62,246,10.92,1.79,7,30
1345841970,Fri Aug 24 21:59:30 2012,0x0214,45.5475164,-122.7352781,155.2,3.69,246,10.92,1.79,7,30
1345841971,Fri Aug 24 21:59:31 2012,0x0214,45.5474972,-122.7353261,155.36,3.73,255,10.92,1.79,7,30
1345841972,Fri Aug 24 21:59:32 2012,0x0214,45.5474796,-122.7353773,155.36,3.58,256.5,10.4,1.79,7,30
1345841973,Fri Aug 24 21:59:33 2012,0x0214,45.54747,-122.7354189,155.68,2.93,255,10.92,1.79,7,30
1345841974,Fri Aug 24 21:59:34 2012,0x0214,45.5474556,-122.7354605,155.84,3.65,250.5,10.92,1.79,7,30
1345841975,Fri Aug 24 21:59:35 2012,0x0214,45.5474316,-122.7355085,156.16,3.65,237,10.92,1.79,7,30
1345841976,Fri Aug 24 21:59:36 2012,0x0214,45.5474044,-122.7355485,156.16,3.02,238.5,10.92,1.79,7,30
1345841977,Fri Aug 24 21:59:37 2012,0x0214,45.5473804,-122.7355789,156.32,2.6,228,10.92,1.79,7,30
1345841978,Fri Aug 24 21:59:38 2012,0x0214,45.5473436,-122.7355965,156.48,3.15,199.5,10.4,1.79,7,30
1345841979,Fri Aug 24 21:59:39 2012,0x0214,45.5473052,-122.7355933,156.32,3.08,178.5,10.92,1.79,7,33
1345841980,Fri Aug 24 21:59:40 2012,0x0214,45.5472684,-122.7355789,156.32,3.62,159,10.92,1.79,7,31
1345841981,Fri Aug 24 21:59:41 2012,0x0214,45.5472348,-122.7355501,156.32,3.96,145.5,10.4,1.79,7,31
1345841982,Fri Aug 24 21:59:42 2012,0x0214,45.5472092,-122.7355117,156.16,3.37,141,10.92,1.79,7,30
1345841983,Fri Aug 24 21:59:43 2012,0x0214,45.5471932,-122.7354669,156.32,2.93,123,10.92,1.79,7,30
1345841984,Fri Aug 24 21:59:44 2012,0x0214,45.547198,-122.7354157,156.32,2.85,99,11.47,1.79,7,28
1345841985,Fri Aug 24 21:59:45 2012,0x0214,45.5472012,-122.7353741,156.48,2.43,84,12.04,1.79,7,28
1345841986,Fri Aug 24 21:59:46 2012,0x0214,45.5472204,-122.7353293,156.32,2.11,70.5,12.65,1.79,7,27
1345841987,Fri Aug 24 21:59:47 2012,0x0214,45.5472348,-122.7352909,156.32,1.91,79.5,12.65,1.79,7,27
1345841988,Fri Aug 24 21:59:48 2012,0x0214,45.5472476,-122.7352541,156.32,2.26,69,13.28,1.79,7,27
1345841989,Fri Aug 24 21:59:49 2012,0x0214,45.5472604,-122.7352045,156.32,2.93,81,13.28,1.79,7,27
1345841990,Fri Aug 24 21:59:50 2012,0x0214,45.5472716,-122.7351501,156.48,3.31,81,13.28,1.79,7,27
1345841991,Fri Aug 24 21:59:51 2012,0x0214,45.5472652,-122.7350765,156.64,4,99,13.28,1.79,7,27
1345841992,Fri Aug 24 21:59:52 2012,0x0214,45.5472588,-122.7350077,156.8,4.08,99,13.28,1.79,7,27
1345841993,Fri Aug 24 21:59:53 2012,0x0214,45.5472556,-122.7349389,156.96,3.51,94.5,11.47,1.88,7,27
1345841994,Fri Aug 24 21:59:54 2012,0x0214,45.5472524,-122.7348749,157.12,2.93,85.5,12.04,1.88,7,27
1345841995,Fri Aug 24 21:59:55 2012,0x0214,45.547262,-122.7348253,157.28,2.88,67.5,11.47,1.88,7,27
1345841996,Fri Aug 24 21:59:56 2012,0x0214,45.5472684,-122.7347789,157.28,2.68,79.5,13.28,1.88,7,27
1345841997,Fri Aug 24 21:59:57 2012,0x0214,45.5472748,-122.7347261,157.28,2.71,67.5,13.28,1.88,7,27
1345841998,Fri Aug 24 21:59:58 2012,0x0214,45.5472796,-122.7346781,157.28,2.58,72,13.28,1.88,7,27
1345841999,Fri Aug 24 21:59:59 2012,0x0214,45.5472812,-122.7346301,157.28,2.36,84,13.28,1.88,7,27
1345842000,Fri Aug 24 22:00:00 2012,0x0214,45.5472812,-122.7345789,157.28,2.4,93,12.04,1.88,7,27
1345842001,Fri Aug 24 22:00:01 2012,0x0214,45.547278,-122.7345293,157.12,2.29,99,12.04,1.88,7,27
1345842002,Fri Aug 24 22:00:02 2012,0x0214,45.5472732,-122.7344813,157.12,2.11,99,11.47,1.88,7,27
1345842003,Fri Aug 24 22:00:03 2012,0x0214,45.5472652,-122.7344269,157.12,2.03,91.5,12.65,1.88,7,27
1345842004,Fri Aug 24 22:00:04 2012,0x0214,45.5472476,-122.7343709,157.28,2.45,117,13.28,1.88,7,27
1345842005,Fri Aug 24 22:00:05 2012,0x0214,45.547214,-122.7343133,157.28,3.21,129,13.94,1.88,7,27
1345842006,Fri Aug 24 22:00:06 2012,0x0214,45.547174,-122.7342509,157.12,4.12,136.5,13.28,1.88,7,27
1345842007,Fri Aug 24 22:00:07 2012,0x0214,45.5471308,-122.7341965,156.96,4.5,148.5,13.28,1.88,7,27
1345842008,Fri Aug 24 22:00:08 2012,0x0214,45.5470844,-122.7341533,156.8,4.04,159,10.92,1.88,7,30
1345842009,Fri Aug 24 22:00:09 2012,0x0214,45.5470348,-122.7341181,156.48,3.88,165,12.04,1.88,7,30
1345842010,Fri Aug 24 22:00:10 2012,0x0214,45.54699,-122.7340877,156.32,4.08,165,11.47,1.88,7,28
1345842011,Fri Aug 24 22:00:11 2012,0x0214,45.5469468,-122.7340669,156.32,4.16,175.5,10.92,1.88,7,28
1345842012,Fri Aug 24 22:00:12 2012,0x0214,45.54691,-122.7340557,156.16,3.31,186,12.04,1.88,7,33
1345842013,Fri Aug 24 22:00:13 2012,0x0214,45.5468732,-122.7340541,156.16,3.44,193.5,13.94,1.88,7,30
1345842014,Fri Aug 24 22:00:14 2012,0x0214,45.54683,-122.7340493,156,4.2,180,13.94,1.88,7,28
1345842015,Fri Aug 24 22:00:15 2012,0x0214,45.5467804,-122.7340493,155.84,3.62,192,13.94,1.88,7,28
1345842016,Fri Aug 24 22:00:16 2012,0x0214,45.5467372,-122.7340589,155.84,3.8,198,13.94,1.88,7,30
1345842017,Fri Aug 24 22:00:17 2012,0x0214,45.5466972,-122.7340765,155.68,4.2,207,11.47,1.88,7,30
1345842018,Fri Aug 24 22:00:18 2012,0x0214,45.5466444,-122.7340845,155.52,3.96,199.5,12.04,1.88,7,30
1345842019,Fri Aug 24 22:00:19 2012,0x0214,45.5466012,-122.7340909,155.36,3.21,205.5,12.04,1.88,7,30
1345842020,Fri Aug 24 22:00:20 2012,0x0214,45.546566,-122.7341005,155.04,3.37,202.5,12.04,1.88,7,30
1345842021,Fri Aug 24 22:00:21 2012,0x0214,45.5465196,-122.7341085,155.04,4.08,184.5,11.47,1.88,7,30
1345842022,Fri Aug 24 22:00:22 2012,0x0214,45.54647,-122.7341085,155.04,4.28,196.5,11.47,1.88,7,30
1345842023,Fri Aug 24 22:00:23 2012,0x0214,45.5464236,-122.7341053,155.04,3.96,181.5,12.65,1.79,7,30
1345842024,Fri Aug 24 22:00:24 2012,0x0214,45.5463692,-122.7341037,155.2,4.69,189,13.28,1.79,7,30
1345842025,Fri Aug 24 22:00:25 2012,0x0214,45.5463148,-122.7341053,155.2,4.97,192,11.47,1.79,7,30
1345842026,Fri Aug 24 22:00:26 2012,0x0214,45.546262,-122.7341005,155.36,4.16,184.5,12.04,1.79,7,30
1345842027,Fri Aug 24 22:00:27 2012,0x0214,45.5462124,-122.7340893,155.52,4.28,183,12.04,1.79,7,30
1345842028,Fri Aug 24 22:00:28 2012,0x0214,45.546166,-122.7340845,155.52,3.96,186,11.47,1.79,7,30
1345842029,Fri Aug 24 22:00:29 2012,0x0214,45.5461308,-122.7340845,155.2,3.21,190.5,10.92,1.79,7,30
1345842030,Fri Aug 24 22:00:30 2012,0x0214,45.5460956,-122.7340941,155.2,4.16,199.5,10.4,1.79,7,30
1345842031,Fri Aug 24 22:00:31 2012,0x0214,45.5460556,-122.7341005,155.2,3.8,192,11.47,1.79,7,30
1345842032,Fri Aug 24 22:00:32 2012,0x0214,45.5460188,-122.7340989,155.04,3.44,181.5,10.92,1.79,7,30
1345842033,Fri Aug 24 22:00:33 2012,0x0214,45.5459804,-122.7341053,155.04,3.69,198,10.92,1.79,7,30
1345842034,Fri Aug 24 22:00:34 2012,0x0214,45.5459452,-122.7341117,154.88,3.73,196.5,10.92,1.79,7,30
1345842035,Fri Aug 24 22:00:35 2012,0x0214,45.5459116,-122.7341197,154.72,3.05,199.5,10.92,1.79,7,30
1345842036,Fri Aug 24 22:00:36 2012,0x0214,45.5458716,-122.7341277,154.56,4.16,196.5,10.92,1.79,7,30
1345842037,Fri Aug 24 22:00:37 2012,0x0214,45.54583,-122.7341437,154.56,4.16,208.5,9.44,1.79,7,30
1345842038,Fri Aug 24 22:00:38 2012,0x0214,45.5457852,-122.7341645,154.56,4.04,211.5,10.4,1.79,7,30
1345842039,Fri Aug 24 22:00:39 2012,0x0214,45.5457436,-122.7341917,154.56,4.16,213,10.4,1.79,7,30
1345842040,Fri Aug 24 22:00:40 2012,0x0214,45.5457052,-122.7342173,154.56,3.76,210,10.92,1.79,7,30
1345842041,Fri Aug 24 22:00:41 2012,0x0214,45.5456652,-122.7342381,154.56,4.59,211.5,11.47,1.79,7,30
1345842042,Fri Aug 24 22:00:42 2012,0x0214,45.5456204,-122.7342733,154.56,5.39,219,11.47,1.79,7,30
1345842043,Fri Aug 24 22:00:43 2012,0x0214,45.545582,-122.7343101,154.4,5.02,220.5,10.4,1.79,7,30
1345842044,Fri Aug 24 22:00:44 2012,0x0214,45.5455516,-122.7343421,154.08,3.8,211.5,10.92,1.79,7,30
